timestamp, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%], pstate
2026/06/11 15:28:39.136, 290.61 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:28:40.138, 329.78 W, 49, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:28:41.152, 321.00 W, 50, 2842 MHz, 13801 MHz, 22238 MiB, 36 %, P1
2026/06/11 15:28:42.156, 293.81 W, 47, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:28:43.161, 249.09 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 38 %, P1
2026/06/11 15:28:44.165, 330.11 W, 48, 2842 MHz, 13801 MHz, 22238 MiB, 80 %, P1
2026/06/11 15:28:45.169, 260.02 W, 48, 2850 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:28:46.183, 291.25 W, 56, 2850 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:28:47.185, 307.62 W, 46, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:28:48.186, 278.39 W, 46, 2647 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:28:49.195, 246.52 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 27 %, P1
2026/06/11 15:28:50.210, 291.09 W, 49, 2842 MHz, 13801 MHz, 22238 MiB, 32 %, P1
2026/06/11 15:28:51.218, 308.74 W, 55, 2850 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:28:52.233, 308.96 W, 47, 2850 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:28:53.244, 317.42 W, 47, 2850 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:28:54.252, 287.97 W, 46, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:28:55.259, 257.22 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 85 %, P1
2026/06/11 15:28:56.264, 302.22 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:28:57.269, 341.03 W, 48, 2842 MHz, 13801 MHz, 22238 MiB, 50 %, P1
2026/06/11 15:28:58.284, 263.57 W, 50, 2857 MHz, 13801 MHz, 22238 MiB, 27 %, P1
2026/06/11 15:28:59.299, 288.07 W, 50, 2857 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:29:00.301, 323.03 W, 47, 2842 MHz, 13801 MHz, 22238 MiB, 31 %, P1
2026/06/11 15:29:01.315, 270.89 W, 50, 2857 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:29:02.315, 324.25 W, 47, 2842 MHz, 13801 MHz, 22238 MiB, 15 %, P1
2026/06/11 15:29:03.319, 265.96 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:04.333, 326.86 W, 47, 2842 MHz, 13801 MHz, 22238 MiB, 39 %, P1
2026/06/11 15:29:05.337, 269.09 W, 52, 2857 MHz, 13801 MHz, 22238 MiB, 95 %, P1
2026/06/11 15:29:06.351, 336.52 W, 51, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:07.352, 271.98 W, 47, 2850 MHz, 13801 MHz, 22238 MiB, 1 %, P1
2026/06/11 15:29:08.353, 296.57 W, 52, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:09.367, 264.47 W, 50, 2857 MHz, 13801 MHz, 22238 MiB, 23 %, P1
2026/06/11 15:29:10.368, 306.77 W, 54, 2850 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:11.368, 279.48 W, 48, 2850 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:29:12.370, 333.12 W, 55, 2850 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:29:13.370, 289.04 W, 50, 2850 MHz, 13801 MHz, 22238 MiB, 24 %, P1
2026/06/11 15:29:14.386, 327.32 W, 56, 2850 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:15.386, 281.23 W, 50, 2857 MHz, 13801 MHz, 22238 MiB, 23 %, P1
2026/06/11 15:29:16.401, 326.09 W, 53, 2850 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:17.403, 270.08 W, 50, 2857 MHz, 13801 MHz, 22238 MiB, 23 %, P1
2026/06/11 15:29:18.404, 301.81 W, 50, 2850 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:29:19.419, 311.91 W, 48, 2842 MHz, 13801 MHz, 22238 MiB, 72 %, P1
2026/06/11 15:29:20.420, 278.49 W, 50, 2857 MHz, 13801 MHz, 22238 MiB, 36 %, P1
2026/06/11 15:29:21.434, 322.10 W, 50, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:22.437, 273.17 W, 50, 2857 MHz, 13801 MHz, 22238 MiB, 34 %, P1
2026/06/11 15:29:23.449, 334.38 W, 55, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:24.464, 309.08 W, 47, 2842 MHz, 13801 MHz, 22238 MiB, 25 %, P1
2026/06/11 15:29:25.469, 287.59 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 79 %, P1
2026/06/11 15:29:26.469, 322.31 W, 54, 2850 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:29:27.486, 322.81 W, 51, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:28.500, 291.53 W, 50, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:29.512, 262.35 W, 47, 2850 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:29:30.517, 305.85 W, 50, 2857 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:31.529, 322.53 W, 48, 2842 MHz, 13801 MHz, 22238 MiB, 72 %, P1
2026/06/11 15:29:32.531, 283.19 W, 52, 2857 MHz, 13801 MHz, 22238 MiB, 63 %, P1
2026/06/11 15:29:33.545, 312.34 W, 48, 2842 MHz, 13801 MHz, 22238 MiB, 85 %, P1
2026/06/11 15:29:34.550, 276.64 W, 50, 2857 MHz, 13801 MHz, 22238 MiB, 49 %, P1
2026/06/11 15:29:35.565, 335.98 W, 56, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:36.580, 255.80 W, 46, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:29:37.580, 278.01 W, 45, 2850 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:29:38.584, 298.15 W, 45, 2850 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:29:39.591, 280.84 W, 46, 2850 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:29:40.592, 283.59 W, 45, 2857 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:29:41.596, 299.65 W, 52, 2857 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:42.612, 328.52 W, 54, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:43.623, 318.02 W, 52, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:44.628, 263.35 W, 46, 2850 MHz, 13801 MHz, 22238 MiB, 6 %, P1
2026/06/11 15:29:45.642, 325.80 W, 55, 2850 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:29:46.647, 261.86 W, 46, 2850 MHz, 13801 MHz, 22238 MiB, 6 %, P1
2026/06/11 15:29:47.652, 307.90 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:48.665, 298.68 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 82 %, P1
2026/06/11 15:29:49.670, 325.10 W, 55, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:50.680, 271.36 W, 50, 2850 MHz, 13801 MHz, 22238 MiB, 23 %, P1
2026/06/11 15:29:51.688, 303.43 W, 52, 2857 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:29:52.702, 302.72 W, 49, 2850 MHz, 13801 MHz, 22238 MiB, 57 %, P1
2026/06/11 15:29:53.702, 316.14 W, 53, 2850 MHz, 13801 MHz, 22238 MiB, 74 %, P1
2026/06/11 15:29:54.718, 312.76 W, 49, 2850 MHz, 13801 MHz, 22238 MiB, 59 %, P1
2026/06/11 15:29:55.719, 321.69 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 77 %, P1
2026/06/11 15:29:56.719, 306.74 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 57 %, P1
2026/06/11 15:29:57.732, 313.51 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 59 %, P1
2026/06/11 15:29:58.736, 317.22 W, 53, 2850 MHz, 13801 MHz, 22238 MiB, 75 %, P1
2026/06/11 15:29:59.751, 312.63 W, 49, 2850 MHz, 13801 MHz, 22238 MiB, 59 %, P1
2026/06/11 15:30:00.757, 311.59 W, 52, 2850 MHz, 13801 MHz, 22238 MiB, 98 %, P1
2026/06/11 15:30:01.773, 329.33 W, 55, 2842 MHz, 13801 MHz, 22238 MiB, 72 %, P1
2026/06/11 15:30:02.776, 267.91 W, 46, 2850 MHz, 13801 MHz, 22238 MiB, 32 %, P1
2026/06/11 15:30:03.787, 316.62 W, 53, 2850 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:30:04.788, 340.36 W, 56, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:30:05.804, 283.48 W, 47, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:30:06.819, 285.31 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:30:07.820, 335.12 W, 56, 2842 MHz, 13801 MHz, 22238 MiB, 93 %, P1
2026/06/11 15:30:08.821, 245.37 W, 50, 2850 MHz, 13801 MHz, 22238 MiB, 94 %, P1
2026/06/11 15:30:09.829, 320.33 W, 53, 2850 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:30:10.837, 337.62 W, 56, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:30:11.838, 259.12 W, 48, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:30:12.853, 281.31 W, 47, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:30:13.869, 252.57 W, 50, 2857 MHz, 13801 MHz, 22238 MiB, 81 %, P1
2026/06/11 15:30:14.870, 325.73 W, 54, 2850 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:30:15.871, 339.55 W, 57, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:30:16.874, 286.57 W, 55, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:30:17.886, 298.39 W, 46, 2842 MHz, 13801 MHz, 22238 MiB, 7 %, P1
2026/06/11 15:30:18.902, 299.50 W, 45, 2857 MHz, 13801 MHz, 22238 MiB, 5 %, P1
2026/06/11 15:30:19.903, 304.35 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:30:20.918, 323.44 W, 50, 2842 MHz, 13801 MHz, 22238 MiB, 15 %, P1
2026/06/11 15:30:21.933, 270.85 W, 46, 2850 MHz, 13801 MHz, 22238 MiB, 13 %, P1
2026/06/11 15:30:22.937, 290.76 W, 50, 2850 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:30:23.948, 296.55 W, 46, 2842 MHz, 13801 MHz, 22238 MiB, 21 %, P1
2026/06/11 15:30:24.950, 295.30 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:30:25.965, 293.05 W, 46, 2842 MHz, 13801 MHz, 22238 MiB, 15 %, P1
2026/06/11 15:30:26.967, 308.48 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:30:27.980, 294.47 W, 46, 2842 MHz, 13801 MHz, 22238 MiB, 23 %, P1
2026/06/11 15:30:28.982, 299.77 W, 52, 2857 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:30:29.997, 328.48 W, 53, 2842 MHz, 13801 MHz, 22238 MiB, 53 %, P1
2026/06/11 15:30:30.999, 263.80 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 98 %, P1
2026/06/11 15:30:32.012, 310.52 W, 48, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:30:33.016, 278.27 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 98 %, P1
2026/06/11 15:30:34.020, 328.76 W, 52, 2842 MHz, 13801 MHz, 22238 MiB, 41 %, P1
2026/06/11 15:30:35.023, 259.54 W, 50, 2850 MHz, 13801 MHz, 22238 MiB, 71 %, P1
2026/06/11 15:30:36.036, 314.52 W, 49, 2842 MHz, 13801 MHz, 22238 MiB, 4 %, P1
2026/06/11 15:30:37.037, 276.01 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:30:38.046, 310.46 W, 48, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:30:39.062, 258.86 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 98 %, P1
2026/06/11 15:30:40.074, 304.51 W, 48, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:30:41.081, 255.51 W, 49, 2857 MHz, 13801 MHz, 22238 MiB, 50 %, P1
2026/06/11 15:30:42.086, 297.07 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:30:43.095, 289.49 W, 47, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:30:44.103, 267.22 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 98 %, P1
2026/06/11 15:30:45.103, 295.43 W, 47, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:30:46.113, 291.92 W, 52, 2857 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:30:47.128, 332.98 W, 55, 2850 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:30:48.143, 284.28 W, 48, 2850 MHz, 13801 MHz, 22238 MiB, 23 %, P1
2026/06/11 15:30:49.152, 294.67 W, 50, 2857 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:30:50.159, 321.13 W, 55, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:30:51.168, 295.30 W, 49, 2647 MHz, 13801 MHz, 22238 MiB, 30 %, P1
2026/06/11 15:30:52.169, 288.58 W, 52, 2857 MHz, 13801 MHz, 22238 MiB, 98 %, P1
2026/06/11 15:30:53.181, 324.07 W, 54, 2842 MHz, 13801 MHz, 22238 MiB, 52 %, P1
2026/06/11 15:30:54.182, 263.16 W, 47, 2857 MHz, 13801 MHz, 22238 MiB, 40 %, P1
2026/06/11 15:30:55.185, 331.10 W, 57, 2850 MHz, 13801 MHz, 22238 MiB, 90 %, P1
2026/06/11 15:30:56.186, 276.27 W, 46, 2850 MHz, 13801 MHz, 22238 MiB, 34 %, P1
2026/06/11 15:30:57.187, 315.52 W, 55, 2850 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:30:58.197, 281.15 W, 47, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:30:59.210, 286.27 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 62 %, P1
2026/06/11 15:31:00.210, 301.60 W, 48, 2857 MHz, 13801 MHz, 22238 MiB, 43 %, P1
2026/06/11 15:31:01.214, 288.36 W, 46, 2857 MHz, 13801 MHz, 22238 MiB, 9 %, P1
2026/06/11 15:31:02.219, 312.26 W, 47, 2857 MHz, 13801 MHz, 22238 MiB, 40 %, P1
2026/06/11 15:31:03.233, 297.68 W, 46, 2857 MHz, 13801 MHz, 22238 MiB, 35 %, P1
2026/06/11 15:31:04.234, 317.48 W, 53, 2850 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:31:05.236, 343.40 W, 56, 2842 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:31:06.236, 254.64 W, 48, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:31:07.237, 272.36 W, 50, 2857 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:31:08.239, 328.19 W, 53, 2842 MHz, 13801 MHz, 22238 MiB, 49 %, P1
2026/06/11 15:31:09.250, 274.33 W, 51, 2857 MHz, 13801 MHz, 22238 MiB, 69 %, P1
2026/06/11 15:31:10.255, 306.50 W, 50, 2850 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:31:11.270, 318.78 W, 51, 2842 MHz, 13801 MHz, 22238 MiB, 32 %, P1
2026/06/11 15:31:12.271, 259.33 W, 47, 2850 MHz, 13801 MHz, 22238 MiB, 27 %, P1
2026/06/11 15:31:13.286, 308.52 W, 53, 2850 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:31:14.286, 299.62 W, 48, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:31:15.302, 303.08 W, 47, 2842 MHz, 13801 MHz, 22238 MiB, 0 %, P1
2026/06/11 15:31:16.303, 275.67 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 59 %, P1
2026/06/11 15:31:17.304, 328.25 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 77 %, P1
2026/06/11 15:31:18.318, 318.86 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 61 %, P1
2026/06/11 15:31:19.321, 319.75 W, 52, 2850 MHz, 13801 MHz, 22238 MiB, 59 %, P1
2026/06/11 15:31:20.335, 327.36 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 77 %, P1
2026/06/11 15:31:21.349, 313.40 W, 51, 2827 MHz, 13801 MHz, 22238 MiB, 61 %, P1
2026/06/11 15:31:22.352, 320.16 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 65 %, P1
2026/06/11 15:31:23.353, 322.51 W, 53, 2850 MHz, 13801 MHz, 22238 MiB, 77 %, P1
2026/06/11 15:31:24.368, 315.19 W, 52, 2850 MHz, 13801 MHz, 22238 MiB, 62 %, P1
2026/06/11 15:31:25.369, 319.20 W, 50, 2850 MHz, 13801 MHz, 22238 MiB, 62 %, P1
2026/06/11 15:31:26.370, 322.23 W, 55, 2850 MHz, 13801 MHz, 22238 MiB, 63 %, P1
2026/06/11 15:31:27.372, 321.02 W, 51, 2805 MHz, 13801 MHz, 22238 MiB, 77 %, P1
2026/06/11 15:31:28.386, 315.70 W, 50, 2842 MHz, 13801 MHz, 22238 MiB, 63 %, P1
2026/06/11 15:31:29.386, 323.57 W, 55, 2850 MHz, 13801 MHz, 22238 MiB, 63 %, P1
2026/06/11 15:31:30.401, 329.27 W, 52, 2850 MHz, 13801 MHz, 22238 MiB, 77 %, P1
2026/06/11 15:31:31.401, 312.15 W, 50, 2790 MHz, 13801 MHz, 22238 MiB, 60 %, P1
2026/06/11 15:31:32.403, 322.39 W, 55, 2850 MHz, 13801 MHz, 22238 MiB, 60 %, P1
2026/06/11 15:31:33.418, 325.09 W, 52, 2850 MHz, 13801 MHz, 22238 MiB, 74 %, P1
2026/06/11 15:31:34.419, 316.35 W, 52, 2850 MHz, 13801 MHz, 22238 MiB, 62 %, P1
2026/06/11 15:31:35.420, 319.70 W, 55, 2850 MHz, 13801 MHz, 22238 MiB, 63 %, P1
2026/06/11 15:31:36.434, 320.28 W, 52, 2850 MHz, 13801 MHz, 22238 MiB, 66 %, P1
2026/06/11 15:31:37.451, 319.16 W, 50, 2850 MHz, 13801 MHz, 22238 MiB, 65 %, P1
2026/06/11 15:31:38.452, 319.99 W, 55, 2850 MHz, 13801 MHz, 22238 MiB, 67 %, P1
2026/06/11 15:31:39.453, 325.24 W, 55, 2842 MHz, 13801 MHz, 22238 MiB, 70 %, P1
2026/06/11 15:31:40.468, 325.41 W, 51, 2842 MHz, 13801 MHz, 22238 MiB, 53 %, P1
2026/06/11 15:31:41.469, 318.47 W, 50, 2842 MHz, 13801 MHz, 22238 MiB, 54 %, P1
2026/06/11 15:31:42.484, 327.90 W, 53, 2842 MHz, 13801 MHz, 22238 MiB, 82 %, P1
2026/06/11 15:31:43.485, 331.14 W, 53, 2850 MHz, 13801 MHz, 22238 MiB, 58 %, P1
2026/06/11 15:31:44.485, 316.84 W, 52, 2842 MHz, 13801 MHz, 22238 MiB, 95 %, P1
2026/06/11 15:31:45.501, 326.86 W, 54, 2842 MHz, 13801 MHz, 22238 MiB, 85 %, P1
2026/06/11 15:31:46.502, 316.11 W, 52, 2842 MHz, 13801 MHz, 22238 MiB, 87 %, P1
2026/06/11 15:31:47.517, 320.02 W, 52, 2842 MHz, 13801 MHz, 22238 MiB, 86 %, P1
2026/06/11 15:31:48.519, 329.07 W, 53, 2850 MHz, 13801 MHz, 22238 MiB, 94 %, P1
2026/06/11 15:31:49.520, 308.85 W, 52, 2760 MHz, 13801 MHz, 22238 MiB, 98 %, P1
2026/06/11 15:31:50.532, 319.30 W, 50, 2842 MHz, 13801 MHz, 22238 MiB, 51 %, P1
2026/06/11 15:31:51.533, 330.97 W, 51, 2842 MHz, 13801 MHz, 22238 MiB, 41 %, P1
2026/06/11 15:31:52.533, 325.70 W, 55, 2850 MHz, 13801 MHz, 22238 MiB, 99 %, P1
2026/06/11 15:31:53.549, 301.77 W, 51, 2842 MHz, 13801 MHz, 22238 MiB, 92 %, P1
2026/06/11 15:31:54.551, 329.38 W, 49, 2842 MHz, 13801 MHz, 22238 MiB, 10 %, P1
2026/06/11 15:31:55.553, 316.83 W, 49, 2842 MHz, 13801 MHz, 22238 MiB, 5 %, P1
2026/06/11 15:31:56.564, 306.95 W, 52, 2850 MHz, 13801 MHz, 22238 MiB, 58 %, P1
2026/06/11 15:31:57.568, 308.71 W, 51, 2842 MHz, 13801 MHz, 22238 MiB, 42 %, P1
2026/06/11 15:31:58.582, 316.18 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 44 %, P1
2026/06/11 15:31:59.596, 309.34 W, 51, 2842 MHz, 13801 MHz, 22238 MiB, 71 %, P1
2026/06/11 15:32:00.603, 327.81 W, 54, 2850 MHz, 13801 MHz, 22238 MiB, 57 %, P1
2026/06/11 15:32:01.618, 321.34 W, 51, 2842 MHz, 13801 MHz, 22238 MiB, 28 %, P1
2026/06/11 15:32:02.620, 328.43 W, 51, 2842 MHz, 13801 MHz, 22238 MiB, 59 %, P1
2026/06/11 15:32:03.635, 336.14 W, 52, 2850 MHz, 13801 MHz, 22238 MiB, 63 %, P1
2026/06/11 15:32:04.635, 339.13 W, 52, 2842 MHz, 13801 MHz, 22238 MiB, 97 %, P1
2026/06/11 15:32:05.636, 335.08 W, 55, 2835 MHz, 13801 MHz, 22238 MiB, 71 %, P1
2026/06/11 15:32:06.652, 329.19 W, 50, 2850 MHz, 13801 MHz, 22238 MiB, 57 %, P1
2026/06/11 15:32:07.666, 330.71 W, 53, 2835 MHz, 13801 MHz, 22238 MiB, 70 %, P1
2026/06/11 15:32:08.680, 335.71 W, 55, 2842 MHz, 13801 MHz, 22238 MiB, 77 %, P1
2026/06/11 15:32:09.685, 326.47 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 58 %, P1
2026/06/11 15:32:10.700, 331.26 W, 52, 2842 MHz, 13801 MHz, 22238 MiB, 58 %, P1
2026/06/11 15:32:11.715, 311.61 W, 52, 2842 MHz, 13801 MHz, 22238 MiB, 71 %, P1
2026/06/11 15:32:12.718, 330.46 W, 51, 2842 MHz, 13801 MHz, 22238 MiB, 58 %, P1
2026/06/11 15:32:13.719, 322.97 W, 54, 2745 MHz, 13801 MHz, 22238 MiB, 90 %, P1
2026/06/11 15:32:14.731, 320.26 W, 53, 2850 MHz, 13801 MHz, 22238 MiB, 70 %, P1
2026/06/11 15:32:15.734, 316.29 W, 52, 2850 MHz, 13801 MHz, 22238 MiB, 76 %, P1
2026/06/11 15:32:16.735, 338.21 W, 55, 2842 MHz, 13801 MHz, 22238 MiB, 86 %, P1
2026/06/11 15:32:17.750, 328.50 W, 51, 2842 MHz, 13801 MHz, 22238 MiB, 55 %, P1
2026/06/11 15:32:18.764, 331.81 W, 52, 2842 MHz, 13801 MHz, 22238 MiB, 52 %, P1
2026/06/11 15:32:19.765, 321.34 W, 52, 2842 MHz, 13801 MHz, 22238 MiB, 66 %, P1
2026/06/11 15:32:20.767, 328.23 W, 52, 2850 MHz, 13801 MHz, 22238 MiB, 96 %, P1
2026/06/11 15:32:21.768, 336.41 W, 56, 2842 MHz, 13801 MHz, 22238 MiB, 71 %, P1
2026/06/11 15:32:22.782, 328.13 W, 51, 2842 MHz, 13801 MHz, 22238 MiB, 59 %, P1
2026/06/11 15:32:23.786, 329.20 W, 52, 2850 MHz, 13801 MHz, 22238 MiB, 55 %, P1
2026/06/11 15:32:24.786, 329.40 W, 55, 2850 MHz, 13801 MHz, 22238 MiB, 79 %, P1
2026/06/11 15:32:25.802, 325.26 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 57 %, P1
2026/06/11 15:32:26.802, 344.00 W, 55, 2850 MHz, 13801 MHz, 22238 MiB, 100 %, P1
2026/06/11 15:32:27.809, 297.84 W, 54, 2850 MHz, 13801 MHz, 22238 MiB, 60 %, P1
2026/06/11 15:32:28.823, 333.68 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 46 %, P1
2026/06/11 15:32:29.831, 334.69 W, 53, 2842 MHz, 13801 MHz, 22238 MiB, 84 %, P1
2026/06/11 15:32:30.833, 336.03 W, 55, 2835 MHz, 13801 MHz, 22238 MiB, 78 %, P1
2026/06/11 15:32:31.834, 324.56 W, 55, 2850 MHz, 13801 MHz, 22238 MiB, 67 %, P1
2026/06/11 15:32:32.837, 320.45 W, 51, 2842 MHz, 13801 MHz, 22238 MiB, 50 %, P1
2026/06/11 15:32:33.840, 322.92 W, 52, 2842 MHz, 13801 MHz, 22238 MiB, 91 %, P1
2026/06/11 15:32:34.854, 320.15 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 45 %, P1
2026/06/11 15:32:35.855, 325.20 W, 55, 2842 MHz, 13801 MHz, 22238 MiB, 73 %, P1
2026/06/11 15:32:36.870, 317.86 W, 52, 2850 MHz, 13801 MHz, 22238 MiB, 86 %, P1
2026/06/11 15:32:37.872, 330.48 W, 56, 2850 MHz, 13801 MHz, 22238 MiB, 72 %, P1
2026/06/11 15:32:38.873, 320.28 W, 54, 2850 MHz, 13801 MHz, 22238 MiB, 82 %, P1
2026/06/11 15:32:39.889, 314.26 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 54 %, P1
2026/06/11 15:32:40.893, 322.07 W, 50, 2842 MHz, 13801 MHz, 22238 MiB, 37 %, P1
2026/06/11 15:32:41.899, 316.02 W, 51, 2850 MHz, 13801 MHz, 22238 MiB, 49 %, P1
2026/06/11 15:32:42.902, 332.29 W, 52, 2850 MHz, 13801 MHz, 22238 MiB, 53 %, P1
2026/06/11 15:32:43.902, 325.70 W, 54, 2850 MHz, 13801 MHz, 22238 MiB, 99 %, P1
